#cooccurred genus in D006262: Health; The state of the organism when it functions optimally without evidence of disease.																	
#in total 12485 valid runs were included in GMrepo.																	
#please consult our web site for more details.																	
phenotype	taxonomy rank level	NCBI taxon id 1	NCBI taxon id 2	pvalue Pearson	correlation coefficient Pearson	pvalue Spearman	correlation coefficient Spearman	nr. co-occurred samples	nr. samples of taxon1 only	nr. samples of taxon2 only	nr. samples of none	Odds ratio (OR) Fisher test	pvalue Fisher test	OR confidence lower	OR confidence upper	scientific name taxon1	scientific name taxon2
D006262	genus	872	102106	3.65E-17	-0.110292527	6.49E-224	-0.401737457	950	908	3942	6685	1.774251493	1.24E-29	1.604740325	1.961590735	Desulfovibrio	Collinsella
D006262	genus	872	118747	0.033149998	-0.04879752	2.43E-15	-0.179979794	44	1814	48	10579	5.344834033	6.00E-14	3.456935336	8.245760637	Desulfovibrio	Bulleidia
D006262	genus	872	133925	6.16E-05	-0.088914695	3.37E-54	-0.334706429	97	1761	167	10460	3.449597647	9.06E-19	2.643820748	4.480797467	Desulfovibrio	Olsenella
D006262	genus	872	135858	9.32E-17	-0.177106805	8.06E-196	-0.580510644	72	1786	313	10314	1.328380627	0.034946289	1.008464767	1.730432063	Desulfovibrio	Catenibacterium
D006262	genus	872	158846	2.02E-14	-0.154455034	7.25E-288	-0.647062901	131	1727	568	10059	1.343302309	0.004384178	1.094766147	1.63891409	Desulfovibrio	Megamonas
D006262	genus	872	172900	0.025044425	-0.050794215	8.52E-23	-0.220193379	97	1761	88	10539	6.595123568	2.26E-33	4.868070544	8.944579103	Desulfovibrio	Victivallis
D006262	genus	872	189330	1.65E-38	-0.156842931	5.00E-307	-0.432828494	1002	856	4906	5721	1.364970078	6.59E-10	1.235011592	1.508875378	Desulfovibrio	Dorea
D006262	genus	872	195950	0.003298439	-0.067327606	3.99E-20	-0.20844616	17	1841	45	10582	2.17128898	0.010748977	1.16238457	3.878805785	Desulfovibrio	Tannerella
D006262	genus	872	283168	2.66E-09	-0.076932409	1.19E-64	-0.217175461	1315	543	4111	6516	3.838030963	1.29E-146	3.443609653	4.28153818	Desulfovibrio	Odoribacter
D006262	genus	872	442430	0.001357054	-0.073062435	2.15E-21	-0.214362046	41	1817	62	10565	3.844569049	5.65E-10	2.517567916	5.815624972	Desulfovibrio	Coraliomargarita
D006262	genus	872	577310	9.79E-20	-0.133206394	0	-0.610064088	594	1264	2761	7866	1.338818624	1.28E-07	1.201107259	1.491226133	Desulfovibrio	Parasutterella
D006262	genus	872	644652	4.10E-07	-0.111625321	8.04E-89	-0.421087294	50	1808	190	10437	1.519063152	0.013016865	1.08496911	2.093316838	Desulfovibrio	Gordonibacter
D006262	genus	872	674963	0.000133929	-0.087969107	1.94E-13	-0.168481534	10	1848	22	10605	2.608149695	0.020433904	1.100723596	5.750712011	Desulfovibrio	Succinatimonas
D006262	genus	872	1017280	0.018544311	-0.05428565	9.18E-05	-0.090058056	23	1835	23	10604	5.777499973	2.09E-08	3.090725667	10.80182349	Desulfovibrio	Pseudoflavonifractor
D006262	genus	872	1279388	9.81E-07	-0.104645333	5.47E-106	-0.444093962	178	1680	321	10306	3.401249007	5.17E-32	2.795345101	4.12875568	Desulfovibrio	Kandleria
D006262	genus	872	1348911	3.89E-24	-0.211855702	3.01E-201	-0.579748862	139	1719	381	10246	2.174378273	8.62E-13	1.765503752	2.66605502	Desulfovibrio	Coprobacter
D006262	genus	872	1505657	2.74E-21	-0.154032402	0	-0.621143688	409	1449	1881	8746	1.312397722	1.32E-05	1.160387919	1.482252362	Desulfovibrio	Intestinibacter
D006262	genus	872	1573534	0.000719961	-0.076112805	2.48E-48	-0.320532582	36	1822	113	10514	1.838288803	0.002454876	1.222536628	2.706425866	Desulfovibrio	Faecalitalea
D006262	genus	872	1822464	0.015968728	-0.055553208	4.27E-11	-0.151272086	15	1843	23	10604	3.751859633	0.000190515	1.816865759	7.522664501	Desulfovibrio	Paraburkholderia
D006262	genus	904	906	0.002142041	-0.051954295	3.44E-235	-0.514549789	427	2205	857	8996	2.032668069	5.80E-27	1.789108712	2.307032572	Acidaminococcus	Megasphaera
D006262	genus	904	1301	3.55E-11	-0.073904123	8.07E-262	-0.37233336	1625	1007	5377	4476	1.34326559	4.30E-11	1.229034987	1.468614988	Acidaminococcus	Streptococcus
D006262	genus	904	1569	0.016467833	-0.046551794	3.57E-15	-0.15193163	14	2618	22	9831	2.389444121	0.013277248	1.128928005	4.891948387	Acidaminococcus	Sporosarcina
D006262	genus	904	1716	5.57E-05	-0.074781033	2.75E-134	-0.435199985	121	2511	267	9586	1.729985457	2.49E-06	1.377538452	2.162776894	Acidaminococcus	Corynebacterium
D006262	genus	904	2147	1.24E-08	-0.102583956	5.73E-236	-0.544126168	157	2475	435	9418	1.373351588	0.001134264	1.130755865	1.661340365	Acidaminococcus	Acholeplasma
D006262	genus	904	2172	9.78E-13	-0.113575821	0	-0.605197169	515	2117	1290	8563	1.614744742	3.97E-16	1.439653306	1.809521462	Acidaminococcus	Methanobrevibacter
D006262	genus	904	2740	0.005465545	-0.053612649	3.13E-20	-0.176540925	100	2532	52	9801	7.442305562	7.26E-33	5.254820552	10.64726055	Acidaminococcus	Peptococcus
D006262	genus	904	13334	0.029845284	-0.042038102	7.59E-21	-0.17984836	39	2593	38	9815	3.884243131	8.51E-09	2.414715798	6.252971461	Acidaminococcus	Anaerobiospirillum
D006262	genus	904	33042	2.00E-13	-0.085534074	4.23E-81	-0.219681758	1928	704	4725	5128	2.971966989	1.93E-122	2.700796371	3.272903921	Acidaminococcus	Coprococcus
D006262	genus	904	35832	0.00010739	-0.05439129	2.00E-296	-0.484309381	1034	1598	2434	7419	1.9721917	1.98E-47	1.799144722	2.16134865	Acidaminococcus	Bilophila
D006262	genus	904	40323	0.032568172	-0.041365751	6.52E-27	-0.205740915	24	2608	38	9815	2.376699179	0.001497315	1.361160566	4.074591491	Acidaminococcus	Stenotrophomonas
D006262	genus	904	41273	0.009675345	-0.049884964	6.64E-27	-0.20499573	64	2568	57	9796	4.282440864	1.06E-14	2.941334476	6.247889323	Acidaminococcus	Tissierella
D006262	genus	904	46255	0.013827695	-0.047041135	3.71E-59	-0.302791172	45	2587	106	9747	1.599419095	0.011695038	1.099475402	2.294025494	Acidaminococcus	Weissella
D006262	genus	904	66831	0.014583912	-0.047177706	1.60E-32	-0.226503157	26	2606	48	9805	2.037939058	0.005940569	1.21114051	3.358219642	Acidaminococcus	Facklamia
D006262	genus	904	80865	0.033643369	-0.04120618	8.95E-14	-0.143925012	26	2606	26	9827	3.770423303	3.52E-06	2.09958113	6.76985553	Acidaminococcus	Delftia
D006262	genus	904	84108	3.70E-07	-0.094671733	4.35E-82	-0.347016566	154	2478	241	9612	2.478433753	1.68E-16	2.001493303	3.061867687	Acidaminococcus	Slackia
D006262	genus	904	84111	3.64E-13	-0.115780082	0	-0.628987155	411	2221	1285	8568	1.233866572	0.000767271	1.091001892	1.393540776	Acidaminococcus	Eggerthella
D006262	genus	904	86331	1.10E-06	-0.092162116	2.21E-71	-0.329081986	76	2556	155	9698	1.860219376	2.80E-05	1.38976108	2.472471394	Acidaminococcus	Mogibacterium
D006262	genus	904	100175	3.96E-06	-0.088598838	3.96E-40	-0.251063436	33	2599	71	9782	1.749258352	0.01077833	1.118289354	2.686172304	Acidaminococcus	Papillibacter
D006262	genus	904	118747	0.002893418	-0.057574201	6.95E-19	-0.170432447	49	2583	43	9810	4.327172351	1.00E-11	2.807061715	6.693298077	Acidaminococcus	Bulleidia
D006262	genus	904	133925	0.005227684	-0.052971491	2.01E-49	-0.275089204	118	2514	146	9707	3.12021528	3.75E-18	2.417089401	4.021353042	Acidaminococcus	Olsenella
D006262	genus	904	150022	0.000987307	-0.0631859	1.00E-49	-0.278991296	61	2571	83	9770	2.792323514	6.71E-09	1.966917975	3.945572282	Acidaminococcus	Finegoldia
D006262	genus	904	160795	0.01428145	-0.047518877	1.12E-09	-0.117796037	26	2606	26	9827	3.770423303	3.52E-06	2.09958113	6.76985553	Acidaminococcus	Ureibacillus
D006262	genus	904	165779	0.001320821	-0.061109904	4.50E-67	-0.3208073	68	2564	127	9726	2.030986844	7.67E-06	1.484972765	2.757367157	Acidaminococcus	Anaerococcus
D006262	genus	904	172900	0.000353769	-0.068498441	1.47E-39	-0.24867669	101	2531	84	9769	4.640110857	7.90E-24	3.427417776	6.296453746	Acidaminococcus	Victivallis
D006262	genus	904	184869	0.001525849	-0.060984085	3.79E-37	-0.241597693	34	2598	67	9786	1.911272938	0.003076305	1.223449713	2.936973481	Acidaminococcus	Varibaculum
D006262	genus	904	195950	0.020984519	-0.044644954	1.93E-16	-0.158179865	21	2611	41	9812	1.924582854	0.018443193	1.078487002	3.339854735	Acidaminococcus	Tannerella
D006262	genus	904	207244	8.26E-13	-0.114936689	0	-0.628791927	418	2214	1222	8631	1.333453453	4.53E-06	1.179137198	1.505989032	Acidaminococcus	Anaerostipes
D006262	genus	904	239759	2.38E-12	-0.071892246	2.36E-68	-0.177975381	2316	316	6854	2999	3.206546786	8.78E-91	2.827173064	3.646138705	Acidaminococcus	Alistipes
D006262	genus	904	283168	4.02E-22	-0.118379387	0	-0.470391346	1429	1203	3997	5856	1.740203181	3.24E-36	1.594457879	1.899618952	Acidaminococcus	Odoribacter
D006262	genus	904	577310	4.97E-06	-0.064119226	0	-0.50721669	924	1708	2431	7422	1.651518569	8.36E-26	1.504148172	1.812832155	Acidaminococcus	Parasutterella
D006262	genus	904	990721	1.11E-17	-0.143214968	0	-0.58804741	464	2168	908	8945	2.108271037	2.08E-31	1.862995001	2.383685996	Acidaminococcus	Christensenella
D006262	genus	904	1279388	4.86E-09	-0.108412397	1.23E-100	-0.38070335	232	2400	267	9586	3.470137343	2.25E-38	2.880761523	4.177631624	Acidaminococcus	Kandleria
D006262	genus	904	1505657	1.35E-12	-0.113685879	9.05E-178	-0.434454152	1056	1576	1234	8619	4.679343667	4.70E-202	4.236699171	5.168394322	Acidaminococcus	Intestinibacter
D006262	genus	904	1506577	4.51E-05	-0.073406074	1.74E-148	-0.443149684	342	2290	451	9402	3.112788507	1.58E-47	2.677044976	3.617771973	Acidaminococcus	Tyzzerella
D006262	genus	904	1573534	0.018775631	-0.045097643	8.29E-23	-0.187090699	66	2566	83	9770	3.027256449	1.82E-10	2.150615627	4.247382826	Acidaminococcus	Faecalitalea
D006262	genus	904	1822464	0.023800614	-0.043891564	1.72E-08	-0.109204167	18	2614	20	9833	3.384829295	0.000389582	1.685617703	6.750875863	Acidaminococcus	Paraburkholderia
D006262	genus	906	970	0.001049416	0.090438936	0.048648263	-0.054486478	38	1246	26	11175	13.10244013	7.37E-22	7.720808432	22.5685708	Megasphaera	Selenomonas
D006262	genus	906	1350	0.015836593	-0.050960685	3.00E-300	-0.676861316	200	1084	957	10244	1.974844256	2.04E-14	1.666178743	2.33280028	Megasphaera	Enterococcus
D006262	genus	906	1378	0.003058814	-0.078934352	4.21E-57	-0.406597199	57	1227	122	11079	4.218134853	1.68E-15	3.006984875	5.858100248	Megasphaera	Gemella
D006262	genus	906	1380	0.004094649	-0.076598308	6.11E-78	-0.469811283	39	1245	119	11082	2.916788747	1.76E-07	1.967808144	4.242501849	Megasphaera	Atopobium
D006262	genus	906	1654	0.004459197	-0.060579245	0	-0.732835525	144	1140	918	10283	1.414882243	0.00039168	1.166305148	1.707321911	Megasphaera	Actinomyces
D006262	genus	906	1716	0.046810284	-0.049943178	8.77E-147	-0.585978009	87	1197	301	10900	2.6317087	1.52E-12	2.033518056	3.378178865	Megasphaera	Corynebacterium
D006262	genus	906	29465	0.018600914	-0.033771519	3.84E-189	-0.403066326	527	757	3572	7629	1.486849457	7.59E-11	1.318468493	1.675741059	Megasphaera	Veillonella
D006262	genus	906	32067	0.032669797	-0.05868848	1.01E-24	-0.276750224	30	1254	41	11160	6.509985769	2.46E-12	3.910503549	10.7232607	Megasphaera	Leptotrichia
D006262	genus	906	32207	0.006879274	-0.069685218	6.83E-107	-0.524283161	101	1183	219	10982	4.280699835	2.89E-26	3.321443333	5.487212696	Megasphaera	Rothia
D006262	genus	906	33024	4.96E-09	-0.136247281	4.30E-279	-0.70883632	87	1197	544	10657	1.423789575	0.004611544	1.113293184	1.803640336	Megasphaera	Phascolarctobacterium
D006262	genus	906	52225	0.000341578	0.091268301	1.99E-25	-0.261467424	255	1029	252	10949	10.76305277	9.26E-122	8.902050002	13.01391921	Megasphaera	Mitsuokella
D006262	genus	906	61170	1.75E-10	-0.148138112	1.37E-209	-0.636789539	92	1192	554	10647	1.483240746	0.001085929	1.16683207	1.868702887	Megasphaera	Holdemania
D006262	genus	906	86331	3.46E-05	-0.107408888	2.76E-121	-0.556852365	35	1249	196	11005	1.573322188	0.020888425	1.060084242	2.275552499	Megasphaera	Mogibacterium
D006262	genus	906	118747	0.033160223	-0.057872855	6.97E-31	-0.306597034	21	1263	71	11130	2.606184539	0.000387012	1.515363918	4.308819012	Megasphaera	Bulleidia
D006262	genus	906	123375	0.021773465	-0.062907423	1.19E-31	-0.313161285	13	1271	46	11155	2.480113013	0.007695783	1.225786153	4.684545836	Megasphaera	Solobacterium
D006262	genus	906	135858	0.002629271	-0.076527443	3.47E-93	-0.488142476	126	1158	259	10942	4.595989264	2.08E-34	3.652882352	5.760366484	Megasphaera	Catenibacterium
D006262	genus	906	150022	0.009703833	-0.069147794	6.62E-64	-0.429684209	30	1254	114	11087	2.326433108	0.000147335	1.495114505	3.521074926	Megasphaera	Finegoldia
D006262	genus	906	162289	0.005027291	-0.067613044	1.39E-244	-0.691153646	69	1215	436	10765	1.402121418	0.013421328	1.064054003	1.824859792	Megasphaera	Peptoniphilus
D006262	genus	906	165779	0.011881086	-0.066532515	3.70E-75	-0.458400928	50	1234	145	11056	3.08887895	6.28E-10	2.181402404	4.312976973	Megasphaera	Anaerococcus
D006262	genus	906	1164882	0.033973642	-0.058500329	1.80E-22	-0.26448056	20	1264	30	11171	5.889877527	3.46E-08	3.160445357	10.75439692	Megasphaera	Lachnoanaerobaculum
D006262	genus	906	1279388	1.33E-05	-0.105517042	2.47E-178	-0.61665389	86	1198	413	10788	1.87511542	1.21E-06	1.457426452	2.390339205	Megasphaera	Kandleria
D006262	genus	906	1573534	0.032965839	-0.05693703	8.48E-63	-0.425521195	30	1254	119	11082	2.227606714	0.000320941	1.434177412	3.364586443	Megasphaera	Faecalitalea
D006262	genus	970	1016	0.006235737	-0.180638153	3.02E-28	-0.645319074	8	56	164	12257	10.66958467	2.53E-06	4.322441553	22.9786504	Selenomonas	Capnocytophaga
D006262	genus	970	1243	0.000120491	-0.327274123	5.91E-20	-0.687864673	6	58	69	12352	18.49519087	2.18E-06	6.311079225	44.79650716	Selenomonas	Leuconostoc
D006262	genus	970	1378	0.00517808	-0.182985469	3.20E-25	-0.611886211	11	53	168	12253	15.12658115	1.49E-09	6.996432197	29.96286277	Selenomonas	Gemella
D006262	genus	970	1380	0.000418955	-0.239052764	2.39E-30	-0.679604499	8	56	150	12271	11.68153506	1.34E-06	4.724885958	25.21814814	Selenomonas	Atopobium
D006262	genus	970	1386	0.005354646	-0.080716859	9.32E-31	-0.325568558	12	52	1125	11296	2.31687744	0.014028785	1.12221356	4.414432335	Selenomonas	Bacillus
D006262	genus	970	1578	0.04585339	-0.039962839	1.29E-15	-0.159073269	28	36	2433	9988	3.192304535	1.07E-05	1.872527097	5.392308382	Selenomonas	Lactobacillus
D006262	genus	970	1883	0.02096292	-0.196393905	3.91E-33	-0.8086328	3	61	74	12347	8.199517394	0.007175716	1.60990071	26.05421094	Selenomonas	Streptomyces
D006262	genus	970	13334	0.007607841	-0.227947346	9.08E-28	-0.768556631	5	59	72	12349	14.52339666	4.49E-05	4.418097469	37.36562579	Selenomonas	Anaerobiospirillum
D006262	genus	970	13687	0.005473085	-0.204565441	6.43E-38	-0.774987425	4	60	119	12302	6.887975051	0.003613842	1.78938649	19.02366282	Selenomonas	Sphingomonas
D006262	genus	970	32067	0.00017605	-0.329405482	3.22E-21	-0.719662469	10	54	61	12360	37.43959866	2.18E-12	16.23482914	78.87666725	Selenomonas	Leptotrichia
D006262	genus	970	32207	0.012276359	-0.129545362	4.33E-26	-0.510009672	11	53	309	12112	8.131967983	5.85E-07	3.791803931	15.94533979	Selenomonas	Rothia
D006262	genus	970	33024	4.38E-06	-0.174195764	4.00E-38	-0.464848566	8	56	623	11798	2.705024696	0.014833899	1.108638522	5.737844688	Selenomonas	Phascolarctobacterium
D006262	genus	970	53246	0.000802827	-0.34526793	2.00E-14	-0.695515996	5	59	27	12394	38.79000574	5.46E-07	11.28323895	106.864493	Selenomonas	Pseudoalteromonas
D006262	genus	970	59735	9.72E-07	-0.484802482	1.40E-18	-0.760725635	2	62	28	12393	14.26665417	0.010259628	1.612261158	58.61591144	Selenomonas	Bergeyella
D006262	genus	970	84108	3.33E-05	-0.19407363	8.80E-32	-0.51404094	8	56	387	12034	4.441107768	0.000878466	1.815602512	9.454085923	Selenomonas	Slackia
D006262	genus	970	86331	3.35E-06	-0.271796974	1.24E-30	-0.612465769	11	53	220	12201	11.50220337	2.15E-08	5.342865453	22.66523367	Selenomonas	Mogibacterium
D006262	genus	970	117563	0.00048589	-0.188185986	5.44E-25	-0.520409049	11	53	276	12145	9.127931871	1.97E-07	4.25219769	17.92434276	Selenomonas	Granulicatella
D006262	genus	970	118747	5.83E-05	-0.320054997	3.49E-34	-0.793613847	4	60	88	12333	9.338276297	0.001251761	2.412201955	26.01279301	Selenomonas	Bulleidia
D006262	genus	970	123375	0.000131412	-0.35056084	2.64E-24	-0.777517906	9	55	50	12371	40.3854676	1.40E-11	16.63903367	88.26680391	Selenomonas	Solobacterium
D006262	genus	970	133925	0.002681414	-0.166774778	1.43E-35	-0.619906201	6	58	258	12163	4.87502908	0.002268859	1.703402192	11.41157785	Selenomonas	Olsenella
D006262	genus	970	135858	0.015479591	-0.115357337	6.61E-24	-0.455333161	9	55	376	12045	5.24043242	0.000141029	2.259625594	10.79269299	Selenomonas	Catenibacterium
D006262	genus	970	182639	0.004648944	-0.315304827	1.01E-09	-0.621118652	5	59	15	12406	69.82098972	4.41E-08	19.21859232	212.3865787	Selenomonas	Kribbella
D006262	genus	970	416916	2.22E-06	-0.390287043	2.43E-38	-0.842411974	3	61	74	12347	8.199517394	0.007175716	1.60990071	26.05421094	Selenomonas	Aggregatibacter
D006262	genus	970	501783	0.036014017	-0.20997329	1.58E-18	-0.739369078	2	62	36	12385	11.08927358	0.016151235	1.266294081	44.73001423	Selenomonas	Cloacibacterium
D006262	genus	970	762551	4.12E-05	-0.323098867	4.11E-27	-0.730372673	6	58	91	12330	14.00783933	9.81E-06	4.815642066	33.52046864	Selenomonas	Jejuia
D006262	genus	970	1164882	4.86E-05	-0.385608046	1.05E-18	-0.729741983	9	55	41	12380	49.21018045	2.89E-12	20.06737211	109.1815048	Selenomonas	Lachnoanaerobaculum
D006262	genus	970	1279388	6.54E-05	-0.169081565	3.76E-31	-0.466321511	11	53	488	11933	5.073716404	4.05E-05	2.374411116	9.905849887	Selenomonas	Kandleria
D006262	genus	970	1506553	0.023521038	-0.030319529	4.26E-09	-0.078528325	37	27	5516	6905	1.715345576	0.032592756	1.01514992	2.933311931	Selenomonas	Lachnoclostridium
D006262	genus	1007	33969	0.034392616	-0.249712847	7.37E-18	-0.809639295	5	21	46	12413	64.01443701	5.73E-08	18.07650188	184.1660661	Saprospira	Melissococcus
D006262	genus	1007	84567	0.019546037	-0.336013936	2.15E-09	-0.73806802	5	21	22	12437	133.6214068	2.04E-09	36.16987837	412.9994921	Saprospira	Pedobacter
D006262	genus	1007	114627	0.029035156	-0.300067089	2.50E-11	-0.765314168	3	23	27	12432	59.83632869	3.14E-05	10.86661437	217.1334923	Saprospira	Alkaliphilus
D006262	genus	1007	648800	0.001184425	-0.396395451	1.70E-16	-0.817513891	4	22	38	12421	59.22604137	1.57E-06	14.16637591	187.0387609	Saprospira	Solibacillus
D006262	genus	1016	1301	0.000890748	0.039536313	1.92E-05	-0.050834682	113	59	6889	5424	1.507909627	0.010624989	1.088803634	2.106901388	Capnocytophaga	Streptococcus
D006262	genus	1016	1380	0.008947041	-0.149698224	6.96E-46	-0.698975321	26	146	132	12181	16.41894455	5.31E-21	10.02697516	26.0734817	Capnocytophaga	Atopobium
D006262	genus	1016	1573	0.002439429	-0.133537098	1.20E-101	-0.769663429	10	162	341	11972	2.167007566	0.030690052	1.010590322	4.138359053	Capnocytophaga	Clavibacter
D006262	genus	1016	2316	0.010689893	-0.140782758	6.21E-75	-0.801973942	8	164	156	12157	3.80072286	0.001949306	1.585878876	7.853321474	Capnocytophaga	Methanosphaera
D006262	genus	1016	44249	0.000589981	-0.139998888	1.69E-96	-0.719251936	13	159	427	11886	2.275791287	0.009879148	1.175843553	4.046849295	Capnocytophaga	Paenibacillus
D006262	genus	1016	52225	0.001866194	-0.120326527	1.23E-112	-0.731721489	13	159	494	11819	1.956007828	0.029488791	1.011757558	3.473136831	Capnocytophaga	Mitsuokella
D006262	genus	1016	56112	0.004071386	-0.195610448	8.42E-30	-0.674880949	3	169	42	12271	5.185514566	0.0238887	1.018117353	16.4750381	Capnocytophaga	Dehalobacter
D006262	genus	1016	86331	0.000932752	-0.170929311	2.57E-47	-0.656959599	31	141	200	12113	13.30087739	3.60E-22	8.500487414	20.31072164	Capnocytophaga	Mogibacterium
D006262	genus	1016	100175	8.00E-05	-0.237708514	2.72E-55	-0.774765605	6	166	98	12215	4.50409694	0.003123459	1.590927483	10.36941158	Capnocytophaga	Papillibacter
D006262	genus	1016	158846	0.011654011	-0.087049114	2.60E-84	-0.603298608	32	140	667	11646	3.990357148	1.50E-09	2.607608432	5.945858253	Capnocytophaga	Megamonas
D006262	genus	1016	283168	0.017633057	-0.031985234	2.57E-37	-0.170819553	93	79	5333	6980	1.540696324	0.005221608	1.12665718	2.111351209	Capnocytophaga	Odoribacter
D006262	genus	1016	416916	0.022045875	-0.149631958	1.57E-25	-0.612929696	15	157	62	12251	18.86554834	1.11E-13	9.745418802	34.41581027	Capnocytophaga	Aggregatibacter
D006262	genus	1016	574697	0.00466284	-0.086925961	2.58E-47	-0.423600915	71	101	886	11427	9.06347129	8.81E-35	6.541543555	12.49777368	Capnocytophaga	Butyricimonas
D006262	genus	1016	577309	0.000987682	-0.05944158	4.70E-70	-0.311581841	58	114	2896	9417	1.654311236	0.002737054	1.181153176	2.295613127	Capnocytophaga	Paraprevotella
D006262	genus	1016	762551	0.009513697	-0.16436601	3.29E-28	-0.624372535	21	151	76	12237	22.35750114	9.80E-20	12.75893942	37.80124478	Capnocytophaga	Jejuia
D006262	genus	1016	990721	0.003269094	-0.075971924	1.45E-62	-0.412458763	47	125	1325	10988	3.117560735	1.87E-09	2.169323822	4.415834945	Capnocytophaga	Christensenella
D006262	genus	1016	1506553	0.002038047	-0.041090963	3.59E-60	-0.215483011	92	80	5461	6852	1.442862072	0.020208416	1.055260084	1.97631827	Capnocytophaga	Lachnoclostridium
D006262	genus	1016	1508657	0.034575595	-0.027935613	1.57E-17	-0.112318351	112	60	5551	6762	2.27376306	1.76E-07	1.64368105	3.172014155	Capnocytophaga	Ruminiclostridium
